State_Name,District_Name,Crop_Year,Season,Crop Type,Area,Production
Andhra Pradesh,KURNOOL,2014,Kharif     ,Sugarcane,714,83391
Andhra Pradesh,KURNOOL,2014,Kharif     ,Sunflower,4184,3397
Andhra Pradesh,KURNOOL,2014,Kharif     ,Tobacco,86,257
Andhra Pradesh,KURNOOL,2014,Kharif     ,Tomato,2811,38592
Andhra Pradesh,KURNOOL,2014,Kharif     ,Turmeric,2037,35705
Andhra Pradesh,KURNOOL,2014,Kharif     ,Urad,2383,3160
Andhra Pradesh,KURNOOL,2014,Rabi       ,Arhar/Tur,496,212
Andhra Pradesh,KURNOOL,2014,Rabi       ,Bajra,184,258
Andhra Pradesh,KURNOOL,2014,Rabi       ,Brinjal,584,13862
Andhra Pradesh,KURNOOL,2014,Rabi       ,Cabbage,131,1615
Andhra Pradesh,KURNOOL,2014,Rabi       ,Castor seed,366,209
Andhra Pradesh,KURNOOL,2014,Rabi       ,Coriander,10989,3857
Andhra Pradesh,KURNOOL,2014,Rabi       ,Cotton(lint),2,6
Andhra Pradesh,KURNOOL,2014,Rabi       ,Cowpea(Lobia),20,22
Andhra Pradesh,KURNOOL,2014,Rabi       ,Dry chillies,496,1549
Andhra Pradesh,KURNOOL,2014,Rabi       ,Dry ginger,36,103
Andhra Pradesh,KURNOOL,2014,Rabi       ,Gram,143877,190205
Andhra Pradesh,KURNOOL,2014,Rabi       ,Groundnut,13725,31595
Andhra Pradesh,KURNOOL,2014,Rabi       ,Horse-gram,380,174
Andhra Pradesh,KURNOOL,2014,Rabi       ,Jowar,50107,94001
Andhra Pradesh,KURNOOL,2014,Rabi       ,Maize,7612,47347
Andhra Pradesh,KURNOOL,2014,Rabi       ,Moong(Green Gram),1862,1527
Andhra Pradesh,KURNOOL,2014,Rabi       ,Onion,2012,47964
Andhra Pradesh,KURNOOL,2014,Rabi       ,Papaya,5,394
Andhra Pradesh,KURNOOL,2014,Rabi       ,Potato,7,121
Andhra Pradesh,KURNOOL,2014,Rabi       ,Rapeseed &Mustard,4477,2906
Andhra Pradesh,KURNOOL,2014,Rabi       ,Rice,23329,82748
Andhra Pradesh,KURNOOL,2014,Rabi       ,Safflower,68,30
Andhra Pradesh,KURNOOL,2014,Rabi       ,Sesamum,3033,2172
Andhra Pradesh,KURNOOL,2014,Rabi       ,Small millets,552,484
Andhra Pradesh,KURNOOL,2014,Rabi       ,Soyabean,105,123
Andhra Pradesh,KURNOOL,2014,Rabi       ,Sunflower,8362,10294
Andhra Pradesh,KURNOOL,2014,Rabi       ,Tobacco,6169,18458
Andhra Pradesh,KURNOOL,2014,Rabi       ,Tomato,618,15300
Andhra Pradesh,KURNOOL,2014,Rabi       ,Urad,8785,17131
Andhra Pradesh,KURNOOL,2014,Rabi       ,Wheat,46,61
Andhra Pradesh,KURNOOL,2014,Whole Year ,Coconut ,8,67000
Andhra Pradesh,KURNOOL,2014,Whole Year ,Rice,114898,444262
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Arhar/Tur,43123,30962
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Bajra,10611,10887
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Brinjal,296,2843
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Cashewnut,958,335
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Castor seed,2563,1128
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Cotton(lint),71520,252407
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Cowpea(Lobia),897,780
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Dry chillies,21371,75824
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Groundnut,2376,3835
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Jowar,12,18
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Lemon,1754,10833
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Maize,1183,4294
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Mango,6529,54550
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Moong(Green Gram),514,278
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Onion,303,5563
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Papaya,657,45451
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Pome Granet,4,41
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Ragi,24,23
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Rice,31764,121783
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Sapota,2391,19635
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Sesamum,1113,213
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Small millets,138,155
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Soyabean,36,82
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Sugarcane,900,64800
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Sunflower,96,116
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Tobacco,1801,3699
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Tomato,770,11070
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Turmeric,698,5023
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Urad,3498,3585
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Arhar/Tur,10,7
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Bajra,1169,1199
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Brinjal,248,2382
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Cabbage,101,1245
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Castor seed,1064,468
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Coriander,1560,807
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Cotton(lint),651,2298
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Cowpea(Lobia),7600,9705
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Dry chillies,10867,73244
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Gram,50750,95867
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Groundnut,2590,9391
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Horse-gram,325,135
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Jowar,12887,19627
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Maize,15889,127001
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Moong(Green Gram),2274,1853
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Onion,48,848
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Ragi,936,1428
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Rapeseed &Mustard,10,6
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Rice,73533,284132
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Safflower,3,1
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Sesamum,12831,2425
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Small millets,1092,1189
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Soyabean,69,158
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Sunflower,8090,7710
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Sweet potato,170,2434
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Tobacco,78761,167264
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Tomato,1174,15907
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Turmeric,2,14
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Urad,16354,14293
Andhra Pradesh,PRAKASAM,2014,Whole Year ,Coconut ,37,802000
Andhra Pradesh,PRAKASAM,2014,Whole Year ,Rice,105297,405915
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Arhar/Tur,457,382
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Bajra,622,1663
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Brinjal,223,2142
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Cashewnut,211,74
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Cotton(lint),6615,20463
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Groundnut,4707,13297
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Horse-gram,6,3
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Jowar,6,9
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Lemon,14883,64696
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Maize,132,437
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Mango,9206,81823
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Moong(Green Gram),231,155
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Onion,79,1451
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,other oilseeds,711,15273
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Papaya,252,19839
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Pome Granet,13,135
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Ragi,34,32
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Rice,62232,232561
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Sapota,384,3213
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Sesamum,757,111
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Sugarcane,4002,393918
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Sunflower,550,666
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Tomato,26,374
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Turmeric,174,1252
Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Urad,2936,3009
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Arhar/Tur,102,85
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Bajra,15,40
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Brinjal,258,2478
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Cotton(lint),2872,8885
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Cowpea(Lobia),102,115
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Dry chillies,1423,9067
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Gram,3699,7069
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Groundnut,3742,13916
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Horse-gram,171,71
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Jowar,2346,4251
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Maize,691,5547
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Moong(Green Gram),11526,9463
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Ragi,56,83
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Rapeseed &Mustard,4,2
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Rice,178491,736454
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Sesamum,4762,900
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Sunflower,784,835
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Sweet potato,112,660
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Tobacco,12296,30002
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Tomato,41,556
Andhra Pradesh,SPSR NELLORE,2014,Rabi       ,Urad,17792,14429
Andhra Pradesh,SPSR NELLORE,2014,Whole Year ,Coconut ,491,10645000
Andhra Pradesh,SPSR NELLORE,2014,Whole Year ,Rice,240723,969015
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Arhar/Tur,646,539
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Bajra,196,522
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Brinjal,537,5158
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Cabbage,137,1043
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Cashewnut,22111,8623
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Cotton(lint),9563,42122
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Dry chillies,43,247
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Dry ginger,37,23
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Groundnut,3874,3882
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Jowar,44,65
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Lemon,14,86
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Maize,9103,36330
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Mango,8252,57731
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Mesta,2487,18722
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Moong(Green Gram),675,453
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Onion,4,73
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,other oilseeds,442,9495
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Papaya,51,4015
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Potato,10,173
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Ragi,207,277
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Rice,205485,434806
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Sapota,23,192
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Sesamum,322,46
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Sugarcane,6378,435708
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Tomato,258,3709
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Turmeric,214,1540
Andhra Pradesh,SRIKAKULAM,2014,Kharif     ,Urad,465,477
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Arhar/Tur,12,10
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Brinjal,355,3410
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Cabbage,170,1294
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Dry chillies,1567,5458
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Gram,1,2
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Groundnut,4852,9374
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Horse-gram,3487,1688
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Maize,5771,46324
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Moong(Green Gram),32712,17207
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Onion,641,11325
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Ragi,969,1169
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Rice,4730,12866
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Sesamum,6404,672
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Sunflower,1170,1127
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Tomato,474,6422
Andhra Pradesh,SRIKAKULAM,2014,Rabi       ,Urad,42634,22084
Andhra Pradesh,SRIKAKULAM,2014,Whole Year ,Coconut ,13811,328149000
Andhra Pradesh,SRIKAKULAM,2014,Whole Year ,Rice,210215,447672
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Arhar/Tur,1965,364
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Bajra,2395,2170
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Brinjal,964,4619
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Cabbage,143,120
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Cashewnut,29367,5638
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Castor seed,3,2
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Cotton(lint),2840,12510
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Cowpea(Lobia),415,116
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Dry chillies,394,2267
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Dry ginger,285,719
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Groundnut,1383,1481
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Jowar,392,583
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Lemon,5,31
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Maize,5894,9224
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Mango,13528,37229
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Moong(Green Gram),1008,676
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Onion,61,1120
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Other Kharif pulses,1518,2767
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,other oilseeds,1907,46283
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Papaya,91,7164
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Potato,24,415
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Ragi,20880,19982
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Rice,98190,159755
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Sapota,85,711
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Sesamum,4039,1034
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Small millets,9627,5426
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Sugarcane,37535,1814054
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Sunflower,10,12
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Tobacco,248,774
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Tomato,507,7289
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Turmeric,2940,8270
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Urad,959,636
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Arhar/Tur,4,1
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Brinjal,737,3531
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Cabbage,88,74
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Cowpea(Lobia),374,117
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Dry chillies,601,1316
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Gram,87,168
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Groundnut,742,2413
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Horse-gram,1146,547
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Jowar,6,27
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Maize,1297,10411
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Moong(Green Gram),3670,3009
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Niger seed,7336,2355
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Onion,138,2438
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Other  Rabi pulses,10344,11740
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Potato,27,467
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Ragi,241,359
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Rice,7238,18052
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Sesamum,3227,597
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Sunflower,186,179
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Sweet potato,48,529
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Tobacco,113,340
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Tomato,975,13210
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Turmeric,3,8
Andhra Pradesh,VISAKHAPATANAM,2014,Rabi       ,Urad,6257,3322
Andhra Pradesh,VISAKHAPATANAM,2014,Whole Year ,Coconut ,7416,160779000
Andhra Pradesh,VISAKHAPATANAM,2014,Whole Year ,Rice,105428,177807
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Arhar/Tur,1065,889
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Bajra,132,95
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Brinjal,433,4159
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Cabbage,74,912
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Cashewnut,13642,3438
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Castor seed,1,1
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Cotton(lint),15698,37286
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Dry chillies,87,501
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Dry ginger,16,46
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Groundnut,6189,6344
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Jowar,125,186
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Lemon,30,185
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Maize,16616,47705
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Mango,38767,131536
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Mesta,4135,28233
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Moong(Green Gram),547,367
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Onion,79,1451
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Other Kharif pulses,19,
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,other oilseeds,6665,126982
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Papaya,457,46922
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Pome Granet,5,52
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Ragi,1488,1244
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Rice,119229,314526
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Sapota,131,1096
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Sesamum,12055,3532
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Small millets,124,88
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Sugarcane,14463,875345
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Tobacco,27,81
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Tomato,341,4903
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Turmeric,47,338
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Urad,510,523
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Arhar/Tur,28,23
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Brinjal,409,3928
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Cabbage,81,998
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Dry chillies,841,1606
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Gram,229,442
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Groundnut,2029,5056
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Horse-gram,4697,1630
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Jowar,5,23
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Maize,14358,110241
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Moong(Green Gram),14272,7850
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Niger seed,42,21
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Onion,199,3516
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Papaya,127,13039
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Ragi,726,1318
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Rice,5357,17314
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Sesamum,11006,2630
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Sunflower,6,6
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Sweet potato,40,441
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Tobacco,515,1548
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Tomato,550,7452
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Urad,17755,9890
Andhra Pradesh,VIZIANAGARAM,2014,Whole Year ,Coconut ,2534,14190000
Andhra Pradesh,VIZIANAGARAM,2014,Whole Year ,Rice,124586,331840
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Arhar/Tur,90,75
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Brinjal,529,8951
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cabbage,26,
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cashewnut,17678,6435
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cotton(lint),9795,13807
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cowpea(Lobia),21,9
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Groundnut,343,554
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Jowar,56,83
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Lemon,3991,29885
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Maize,2637,15445
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Mango,7614,104022
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Moong(Green Gram),634,425
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,other oilseeds,36494,795569
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Papaya,229,18034
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Rice,231475,733313
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Sapota,500,3798
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Sesamum,61,17
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Small millets,10,5
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Sugarcane,19090,1732242
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Tomato,212,3048
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Turmeric,197,1418
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Urad,3095,3172
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Arhar/Tur,639,534
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Brinjal,492,8325
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Cowpea(Lobia),244,109
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Dry chillies,2489,9294
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Gram,44,85
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Groundnut,2025,5425
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Horse-gram,35,14
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Jowar,123,556
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Maize,52635,354444
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Moong(Green Gram),8450,6143
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Rice,177811,891011
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sesamum,727,137
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sunflower,335,323
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Tobacco,28046,89107
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Tomato,224,3035
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Urad,5418,4833
